sample_id,trial_number,scent_id,scent_name,phase,time_s,temp_C,humidity_pct,pressure_kPa,gas_bme,srawVoc,srawNox,NO2,ethanol,VOC_multichannel,COandH2
6,1,2,banana,exposure,72.9,20.99,38.6,101.32,124.26,27995,14689,371,505,553,994
6,1,2,banana,exposure,74.115,21,38.6,101.32,122.8,27905,14690,372,506,557,994
6,1,2,banana,exposure,75.33,21,38.63,101.32,122.89,27878,14697,374,509,560,994
6,1,2,banana,exposure,76.545,21,38.65,101.32,123.16,27884,14689,375,511,563,994
6,1,2,banana,exposure,77.76,21.01,38.65,101.31,122.8,27827,14690,376,513,567,994
6,1,2,banana,exposure,78.975,21.01,38.67,101.32,122.62,27847,14691,378,515,568,995
6,1,2,banana,exposure,80.19,21.01,38.67,101.31,122.26,27867,14695,378,516,569,995
6,1,2,banana,exposure,81.405,21.02,38.67,101.32,122.08,27796,14690,379,518,573,995
6,1,2,banana,exposure,82.62,21.03,38.71,101.31,121.29,27762,14694,380,520,575,995
6,1,2,banana,exposure,83.835,21.03,38.72,101.32,121.91,27728,14695,381,521,576,994
6,1,2,banana,exposure,85.05,21.04,38.72,101.32,121.55,27718,14699,382,524,579,994
6,1,2,banana,exposure,86.265,21.05,38.73,101.31,121.29,27638,14698,383,526,580,995
6,1,2,banana,exposure,87.48,21.05,38.74,101.31,120.76,27644,14698,384,527,583,995
6,1,2,banana,exposure,88.695,21.05,38.76,101.32,121.11,27679,14696,384,528,585,994
6,1,2,banana,exposure,89.91,21.06,38.77,101.32,121.91,27670,14695,385,530,586,994
6,1,2,banana,exposure,91.125,21.07,38.79,101.32,121.11,27653,14697,385,531,587,995
6,1,2,banana,exposure,92.34,21.07,38.76,101.31,121.03,27603,14693,386,533,589,994
6,1,2,banana,exposure,93.555,21.07,38.76,101.31,120.68,27619,14700,385,533,591,994
6,1,2,banana,exposure,94.77,21.07,38.78,101.32,121.2,27582,14698,386,535,591,994
6,1,2,banana,exposure,95.985,21.09,38.76,101.31,121.2,27623,14696,387,537,593,995
6,1,2,banana,exposure,97.2,21.09,38.75,101.31,120.59,27495,14690,388,538,594,994
6,1,2,banana,exposure,98.415,21.08,38.74,101.31,121.2,27480,14691,388,539,596,994
6,1,2,banana,exposure,99.63,21.09,38.74,101.31,121.29,27450,14688,389,540,597,994
6,1,2,banana,exposure,100.845,21.1,38.74,101.32,120.68,27452,14694,390,542,598,994
6,1,2,banana,exposure,102.06,21.1,38.75,101.32,120.68,27483,14691,391,543,598,995
6,1,2,banana,exposure,103.275,21.11,38.73,101.32,121.03,27435,14690,391,544,601,995
6,1,2,banana,exposure,104.49,21.12,38.72,101.32,120.85,27409,14685,391,545,602,994
6,1,2,banana,exposure,105.705,21.12,38.71,101.32,120.5,27451,14693,392,546,603,995
6,1,2,banana,exposure,106.92,21.12,38.72,101.32,120.42,27371,14687,392,547,603,994
6,1,2,banana,exposure,108.135,21.13,38.7,101.32,120.5,27341,14688,393,548,605,994
6,1,2,banana,exposure,109.35,21.13,38.68,101.32,120.16,27404,14693,393,550,606,994
6,1,2,banana,exposure,110.565,21.14,38.69,101.32,119.99,27320,14689,393,551,606,995
6,1,2,banana,exposure,111.78,21.14,38.69,101.32,119.73,27282,14683,393,551,608,995
6,1,2,banana,exposure,112.995,21.14,38.67,101.32,119.73,27263,14680,395,552,609,994
6,1,2,banana,exposure,114.21,21.15,38.66,101.32,120.16,27285,14680,395,553,609,994
6,1,2,banana,exposure,115.425,21.16,38.66,101.32,119.64,27202,14679,396,553,612,995
6,1,2,banana,exposure,116.64,21.16,38.66,101.32,119.64,27227,14680,397,555,611,995
6,1,2,banana,exposure,117.855,21.16,38.66,101.32,119.13,27172,14682,397,555,614,995
6,1,2,banana,exposure,119.07,21.16,38.67,101.32,119.05,27152,14678,397,556,614,995
6,1,2,banana,recovery,120.285,21.17,38.67,101.32,119.39,27128,14685,397,557,614,995
6,1,2,banana,recovery,121.5,21.18,38.67,101.32,119.56,27118,14681,397,558,615,995
6,1,2,banana,recovery,122.715,21.17,38.66,101.32,120.42,27183,14685,390,553,612,991
6,1,2,banana,recovery,123.93,21.18,38.55,101.32,123.98,27253,14677,360,544,605,987
6,1,2,banana,recovery,125.145,21.17,38.35,101.32,127.47,27233,14668,337,533,598,980
6,1,2,banana,recovery,126.36,21.17,38.05,101.32,130.45,27271,14658,322,523,591,974
6,1,2,banana,recovery,127.575,21.18,37.73,101.32,133.57,27286,14639,309,515,583,969
6,1,2,banana,recovery,128.79,21.17,37.41,101.32,137.07,27378,14622,299,507,577,963
6,1,2,banana,recovery,130.005,21.18,37.08,101.32,139.24,27297,14605,290,499,570,958
6,1,2,banana,recovery,131.22,21.17,36.81,101.32,141.23,27329,14592,283,492,564,953
6,1,2,banana,recovery,132.435,21.18,36.54,101.32,143.41,27321,14574,279,486,559,949
6,1,2,banana,recovery,133.65,21.18,36.29,101.32,144.27,27325,14562,274,480,555,945
6,1,2,banana,recovery,134.865,21.18,36.06,101.32,144.77,27395,14548,270,474,549,942
6,1,2,banana,recovery,136.08,21.18,35.84,101.32,146.42,27366,14535,266,469,545,938
6,1,2,banana,recovery,137.295,21.18,35.66,101.32,147.32,27385,14532,263,464,542,935
6,1,2,banana,recovery,138.51,21.18,35.5,101.32,148.23,27409,14519,260,460,537,931
6,1,2,banana,recovery,139.725,21.17,35.35,101.32,149.42,27423,14505,257,455,533,927
6,1,2,banana,recovery,140.94,21.18,35.21,101.32,149.55,27433,14494,255,450,530,924
6,1,2,banana,recovery,142.155,21.17,35.12,101.32,150.22,27465,14491,251,446,526,921
6,1,2,banana,recovery,143.37,21.17,35.02,101.32,150.76,27416,14486,250,443,522,919
6,1,2,banana,recovery,144.585,21.17,34.92,101.32,151.45,27401,14485,248,439,519,916
6,1,2,banana,recovery,145.8,21.17,34.84,101.32,152.13,27405,14478,247,435,515,914
6,1,2,banana,recovery,147.015,21.16,34.79,101.32,152.55,27473,14470,246,433,512,912
6,1,2,banana,recovery,148.23,21.16,34.71,101.32,153.81,27456,14469,245,429,509,909
6,1,2,banana,recovery,149.445,21.15,34.62,101.32,154.52,27451,14467,242,425,506,907
6,1,2,banana,recovery,150.66,21.15,34.57,101.32,154.38,27479,14456,242,423,503,904
6,1,2,banana,recovery,151.875,21.15,34.52,101.32,153.67,27382,14459,240,419,501,903
6,1,2,banana,recovery,153.09,21.15,34.49,101.32,154.81,27389,14456,238,417,497,901
6,1,2,banana,recovery,154.305,21.14,34.43,101.32,154.81,27408,14451,238,414,494,899
6,1,2,banana,recovery,155.52,21.14,34.41,101.32,155.67,27427,14443,237,412,492,897
6,1,2,banana,recovery,156.735,21.13,34.37,101.32,155.81,27382,14437,237,410,490,896
6,1,2,banana,recovery,157.95,21.14,34.34,101.32,155.09,27359,14442,235,407,488,895
6,1,2,banana,recovery,159.165,21.13,34.3,101.32,155.09,27354,14438,234,405,485,893
6,1,2,banana,recovery,160.38,21.13,34.28,101.32,155.67,27377,14435,234,403,482,891
6,1,2,banana,recovery,161.595,21.13,34.26,101.32,155.67,27383,14433,233,401,481,890
6,1,2,banana,recovery,162.81,21.11,34.25,101.32,155.67,27348,14430,232,398,479,889
6,1,2,banana,recovery,164.025,21.11,34.25,101.31,156.84,27338,14434,230,396,477,888
6,1,2,banana,recovery,165.24,21.11,34.24,101.32,155.81,27323,14428,230,394,474,887
6,1,2,banana,recovery,166.455,21.1,34.22,101.32,157.43,27338,14426,227,393,473,885
6,1,2,banana,recovery,167.67,21.09,34.22,101.32,158.02,27348,14424,227,391,470,884
6,1,2,banana,recovery,168.885,21.09,34.19,101.31,157.72,27300,14425,227,389,468,884
6,1,2,banana,recovery,170.1,21.09,34.18,101.31,158.77,27309,14423,226,387,467,881
6,1,2,banana,recovery,171.315,21.09,34.17,101.31,158.47,27338,14423,226,386,466,880
6,1,2,banana,recovery,172.53,21.09,34.18,101.31,158.47,27313,14416,226,383,462,880
6,1,2,banana,recovery,173.745,21.08,34.16,101.31,159.68,27314,14421,225,382,462,878
6,1,2,banana,recovery,174.96,21.07,34.15,101.32,159.22,27340,14412,223,380,460,877
6,1,2,banana,recovery,176.175,21.06,34.12,101.31,160.13,27265,14419,222,379,458,876
6,1,2,banana,recovery,177.39,21.06,34.1,101.31,160.29,27247,14412,221,377,456,876
6,1,2,banana,recovery,178.605,21.06,34.06,101.32,159.68,27257,14411,221,375,455,875
6,1,2,banana,recovery,179.82,21.06,34.06,101.32,160.44,27294,14410,221,375,453,874
6,1,2,banana,outside_protocol,181.035,21.04,34.05,101.32,160.75,27273,14403,221,373,452,873
6,1,2,banana,outside_protocol,182.25,21.05,34.03,101.31,161.06,27291,14405,221,372,450,872
6,1,2,banana,outside_protocol,183.465,21.04,34.02,101.31,159.68,27260,14402,221,371,447,870
6,1,2,banana,outside_protocol,184.68,21.04,34,101.32,160.75,27227,14404,220,370,446,870
6,1,2,banana,outside_protocol,185.895,21.04,34,101.32,160.29,27273,14403,221,369,446,869
6,1,2,banana,outside_protocol,187.11,21.03,33.99,101.31,162.15,27258,14406,221,368,445,870
7,2,2,banana,baseline,0,21.22,34.86,101.3,160.9,29549,14497,213,315,380,862
7,2,2,banana,baseline,1.215,21.22,34.79,101.31,161.21,29600,14494,212,314,380,860
7,2,2,banana,baseline,2.43,21.21,34.72,101.3,162.31,29606,14494,211,314,379,858
7,2,2,banana,baseline,3.645,21.2,34.64,101.31,163.26,29588,14488,209,314,379,856
7,2,2,banana,baseline,4.86,21.19,34.55,101.3,162.62,29627,14475,207,313,378,855
7,2,2,banana,baseline,6.075,21.18,34.47,101.3,163.73,29639,14472,207,312,378,854
7,2,2,banana,baseline,7.29,21.18,34.39,101.31,163.41,29620,14468,206,312,377,852
7,2,2,banana,baseline,8.505,21.17,34.31,101.29,164.05,29598,14455,206,312,378,852
7,2,2,banana,baseline,9.72,21.16,34.23,101.31,164.54,29588,14455,206,311,377,851
7,2,2,banana,baseline,10.935,21.15,34.17,101.31,165.51,29681,14451,205,311,376,850
7,2,2,banana,baseline,12.15,21.15,34.09,101.3,165.35,29771,14454,205,310,376,849
7,2,2,banana,baseline,13.365,21.14,34.06,101.31,165.19,29709,14438,205,310,376,848
7,2,2,banana,baseline,14.58,21.14,33.98,101.3,165.35,29696,14442,205,310,375,848
7,2,2,banana,baseline,15.795,21.13,33.94,101.3,164.7,29713,14434,205,309,376,847
7,2,2,banana,baseline,17.01,21.13,33.88,101.31,165.84,29705,14443,205,310,375,846
7,2,2,banana,baseline,18.225,21.12,33.87,101.29,166.17,29737,14438,205,310,374,847
7,2,2,banana,baseline,19.44,21.12,33.83,101.31,166.17,29715,14431,204,309,375,846
7,2,2,banana,baseline,20.655,21.1,33.79,101.3,166.67,29714,14424,203,308,374,845
7,2,2,banana,baseline,21.87,21.11,33.76,101.31,165.84,29738,14426,203,308,373,845
7,2,2,banana,baseline,23.085,21.1,33.73,101.3,165.84,29725,14429,203,308,373,845
7,2,2,banana,baseline,24.3,21.09,33.68,101.29,167.17,29788,14430,203,308,373,845
7,2,2,banana,baseline,25.515,21.08,33.68,101.3,165.84,29746,14410,203,308,373,845
7,2,2,banana,baseline,26.73,21.07,33.66,101.29,166.67,29755,14415,203,308,373,845
7,2,2,banana,baseline,27.945,21.07,33.68,101.29,165.84,29708,14417,202,307,372,844
7,2,2,banana,baseline,29.16,21.06,33.67,101.3,167.17,29784,14416,202,308,372,845
7,2,2,banana,exposure,30.375,21.07,33.68,101.3,166.17,29833,14423,203,307,372,843
7,2,2,banana,exposure,31.59,21.07,33.69,101.3,167.17,29803,14422,201,306,371,843
7,2,2,banana,exposure,32.805,21.07,33.72,101.3,164.54,29713,14419,205,314,375,879
7,2,2,banana,exposure,34.02,21.07,33.83,101.3,155.67,29600,14430,253,345,391,957
7,2,2,banana,exposure,35.235,21.06,34,101.29,149.82,29403,14432,299,371,410,978
7,2,2,banana,exposure,36.45,21.07,34.22,101.29,144.27,29121,14444,324,389,425,984
7,2,2,banana,exposure,37.665,21.08,34.48,101.29,139.24,28874,14461,350,405,443,988
7,2,2,banana,exposure,38.88,21.08,34.72,101.29,135.19,28749,14472,373,424,460,993
7,2,2,banana,exposure,40.095,21.08,34.98,101.29,131.68,28477,14490,390,441,476,995
7,2,2,banana,exposure,41.31,21.09,35.2,101.29,127.67,28344,14508,401,456,489,996
7,2,2,banana,exposure,42.525,21.08,35.41,101.29,126.22,28158,14517,410,469,502,998
7,2,2,banana,exposure,43.74,21.09,35.63,101.29,123.71,27976,14531,418,481,514,998
7,2,2,banana,exposure,44.955,21.1,35.82,101.29,122.8,27928,14542,423,492,524,999
7,2,2,banana,exposure,46.17,21.1,35.97,101.29,120.24,27805,14548,427,501,534,999
7,2,2,banana,exposure,47.385,21.12,36.13,101.3,119.3,27747,14562,430,510,542,999
7,2,2,banana,exposure,48.6,21.12,36.29,101.29,118.21,27675,14568,433,516,551,1000
7,2,2,banana,exposure,49.815,21.13,36.38,101.29,118.29,27622,14576,434,522,560,1000
7,2,2,banana,exposure,51.03,21.13,36.5,101.29,117.63,27558,14578,435,529,565,999
7,2,2,banana,exposure,52.245,21.13,36.61,101.29,116.4,27496,14582,437,534,572,999
7,2,2,banana,exposure,53.46,21.13,36.7,101.29,116.32,27543,14592,437,539,578,1000
7,2,2,banana,exposure,54.675,21.14,36.78,101.29,116.81,27456,14596,438,544,582,999
7,2,2,banana,exposure,55.89,21.14,36.86,101.29,116.48,27409,14595,438,549,586,1000
7,2,2,banana,exposure,57.105,21.15,36.92,101.29,117.05,27372,14603,440,553,592,999
7,2,2,banana,exposure,58.32,21.15,36.97,101.29,116.32,27373,14606,440,557,595,1000
7,2,2,banana,exposure,59.535,21.16,37.05,101.29,115.76,27343,14605,441,561,599,1000
7,2,2,banana,exposure,60.75,21.17,37.09,101.3,115.92,27329,14605,442,564,603,999
7,2,2,banana,exposure,61.965,21.17,37.12,101.29,116,27356,14605,442,566,606,1000
7,2,2,banana,exposure,63.18,21.18,37.18,101.29,116.08,27271,14609,443,571,609,1000
7,2,2,banana,exposure,64.395,21.18,37.2,101.29,115.2,27227,14613,445,573,613,1000
7,2,2,banana,exposure,65.61,21.18,37.24,101.29,115.84,27187,14617,446,575,616,999
7,2,2,banana,exposure,66.825,21.19,37.26,101.29,115.76,27256,14615,447,579,618,1000
7,2,2,banana,exposure,68.04,21.2,37.29,101.29,115.68,27170,14617,448,580,622,999
7,2,2,banana,exposure,69.255,21.2,37.32,101.29,115.36,27157,14613,448,583,624,1000
7,2,2,banana,exposure,70.47,21.2,37.33,101.29,115.2,27144,14614,449,586,627,999
7,2,2,banana,exposure,71.685,21.21,37.35,101.29,116.24,27129,14627,449,587,629,1000
7,2,2,banana,exposure,72.9,21.22,37.37,101.29,115.36,27077,14619,450,589,631,999
7,2,2,banana,exposure,74.115,21.22,37.38,101.29,115.68,27154,14624,450,592,632,1000
7,2,2,banana,exposure,75.33,21.22,37.4,101.29,114.96,27091,14626,451,593,635,999
7,2,2,banana,exposure,76.545,21.23,37.4,101.29,114.88,27011,14622,451,595,636,998
7,2,2,banana,exposure,77.76,21.24,37.41,101.3,114.73,27018,14622,452,595,638,999
7,2,2,banana,exposure,78.975,21.24,37.41,101.3,114.57,27015,14617,452,597,640,999
7,2,2,banana,exposure,80.19,21.24,37.43,101.3,114.88,27025,14623,453,598,642,998
7,2,2,banana,exposure,81.405,21.25,37.44,101.29,114.65,26963,14629,453,600,643,998
7,2,2,banana,exposure,82.62,21.25,37.45,101.29,114.49,26955,14623,453,601,645,999
7,2,2,banana,exposure,83.835,21.25,37.44,101.29,115.2,26923,14622,454,603,646,1000
7,2,2,banana,exposure,85.05,21.26,37.46,101.3,114.65,26948,14620,454,603,647,998
7,2,2,banana,exposure,86.265,21.26,37.48,101.3,115.12,26910,14627,455,605,648,1000
7,2,2,banana,exposure,87.48,21.26,37.48,101.29,114.57,26898,14625,454,606,649,999
7,2,2,banana,exposure,88.695,21.27,37.5,101.29,114.41,26835,14629,455,607,651,998
7,2,2,banana,exposure,89.91,21.27,37.5,101.29,114.57,26886,14624,455,608,652,999
7,2,2,banana,exposure,91.125,21.28,37.5,101.3,114.73,26823,14627,455,608,653,999
7,2,2,banana,exposure,92.34,21.29,37.5,101.29,114.33,26826,14627,456,610,654,999
7,2,2,banana,exposure,93.555,21.3,37.48,101.3,114.41,26739,14622,456,611,656,999
7,2,2,banana,exposure,94.77,21.3,37.51,101.3,114.02,26815,14619,457,611,656,999
7,2,2,banana,exposure,95.985,21.3,37.5,101.3,114.1,26769,14622,456,612,657,999
7,2,2,banana,exposure,97.2,21.31,37.48,101.3,114.57,26703,14616,457,613,658,998
7,2,2,banana,exposure,98.415,21.31,37.48,101.29,114.26,26716,14627,457,614,659,999
7,2,2,banana,exposure,99.63,21.32,37.49,101.3,114.57,26665,14628,458,614,659,999
7,2,2,banana,exposure,100.845,21.32,37.5,101.29,115.12,26666,14627,457,614,660,999
7,2,2,banana,exposure,102.06,21.32,37.51,101.3,114.18,26680,14619,458,615,661,999
7,2,2,banana,exposure,103.275,21.33,37.49,101.29,114.33,26645,14623,458,616,662,999
7,2,2,banana,exposure,104.49,21.33,37.48,101.29,113.48,26670,14616,458,616,663,998
7,2,2,banana,exposure,105.705,21.33,37.48,101.29,114.1,26615,14617,458,617,663,999
7,2,2,banana,exposure,106.92,21.33,37.48,101.29,114.49,26611,14626,458,618,664,998
7,2,2,banana,exposure,108.135,21.34,37.48,101.29,114.49,26532,14619,459,618,664,999
7,2,2,banana,exposure,109.35,21.34,37.48,101.29,113.95,26556,14611,459,619,665,999
7,2,2,banana,exposure,110.565,21.35,37.47,101.29,113.48,26542,14620,459,620,665,998
7,2,2,banana,exposure,111.78,21.35,37.46,101.29,114.02,26524,14615,458,620,666,998
7,2,2,banana,exposure,112.995,21.36,37.47,101.29,113.95,26510,14617,459,620,667,998
7,2,2,banana,exposure,114.21,21.36,37.47,101.29,114.02,26483,14614,459,621,667,998
7,2,2,banana,exposure,115.425,21.37,37.46,101.29,114.26,26517,14615,459,621,667,998
7,2,2,banana,exposure,116.64,21.37,37.45,101.29,114.57,26428,14611,459,622,668,999
7,2,2,banana,exposure,117.855,21.37,37.46,101.29,114.02,26476,14613,460,621,668,999
7,2,2,banana,exposure,119.07,21.38,37.44,101.29,114.02,26418,14617,461,623,669,999
7,2,2,banana,recovery,120.285,21.38,37.44,101.29,113.64,26359,14607,460,623,669,998
7,2,2,banana,recovery,121.5,21.38,37.44,101.29,114.49,26390,14616,460,622,669,998
7,2,2,banana,recovery,122.715,21.38,37.41,101.3,115.6,26444,14605,435,616,665,994
7,2,2,banana,recovery,123.93,21.38,37.32,101.3,117.79,26418,14603,407,606,658,992
7,2,2,banana,recovery,125.145,21.38,37.15,101.3,121.2,26446,14593,380,594,649,985
7,2,2,banana,recovery,126.36,21.38,36.92,101.31,124.35,26406,14583,360,583,641,980
7,2,2,banana,recovery,127.575,21.38,36.65,101.3,127.47,26429,14564,346,573,634,974
7,2,2,banana,recovery,128.79,21.37,36.42,101.3,129.74,26452,14557,334,564,627,969
7,2,2,banana,recovery,130.005,21.38,36.18,101.3,131.89,26469,14542,325,555,621,965
7,2,2,banana,recovery,131.22,21.37,35.94,101.3,133.57,26445,14527,317,548,615,961
7,2,2,banana,recovery,132.435,21.37,35.74,101.31,135.52,26458,14513,311,540,609,958
7,2,2,banana,recovery,133.65,21.37,35.54,101.29,137.07,26541,14515,304,533,602,954
7,2,2,banana,recovery,134.865,21.37,35.35,101.29,138.43,26493,14501,298,527,598,950
7,2,2,banana,recovery,136.08,21.36,35.18,101.29,139.47,26477,14484,293,520,593,947
7,2,2,banana,recovery,137.295,21.37,35.03,101.31,140.4,26482,14476,289,514,588,943
7,2,2,banana,recovery,138.51,21.38,34.9,101.3,141.23,26491,14471,286,507,582,940
7,2,2,banana,recovery,139.725,21.37,34.77,101.3,142.31,26495,14463,283,503,578,937
7,2,2,banana,recovery,140.94,21.37,34.65,101.3,143.16,26530,14449,279,497,573,933
7,2,2,banana,recovery,142.155,21.37,34.57,101.3,143.16,26499,14444,277,493,569,931
7,2,2,banana,recovery,143.37,21.37,34.48,101.3,143.9,26497,14441,275,488,564,929
7,2,2,banana,recovery,144.585,21.37,34.41,101.31,144.52,26532,14442,273,483,561,926
7,2,2,banana,recovery,145.8,21.37,34.32,101.29,145.4,26478,14433,271,479,558,923
7,2,2,banana,recovery,147.015,21.36,34.24,101.3,145.78,26492,14430,267,475,553,921
7,2,2,banana,recovery,148.23,21.37,34.18,101.31,147.19,26484,14419,266,470,550,918
7,2,2,banana,recovery,149.445,21.36,34.13,101.29,146.8,26470,14420,264,467,546,916
7,2,2,banana,recovery,150.66,21.36,34.08,101.29,147.58,26538,14421,264,463,543,915
7,2,2,banana,recovery,151.875,21.36,34.01,101.29,146.93,26443,14411,262,461,540,912
7,2,2,banana,recovery,153.09,21.36,33.97,101.3,148.23,26438,14410,261,457,537,911
7,2,2,banana,recovery,154.305,21.35,33.94,101.29,147.97,26433,14406,259,454,534,909
7,2,2,banana,recovery,155.52,21.34,33.9,101.3,148.49,26455,14404,257,451,531,907
7,2,2,banana,recovery,156.735,21.35,33.87,101.3,148.49,26487,14403,256,447,529,905
7,2,2,banana,recovery,157.95,21.34,33.87,101.29,149.02,26466,14392,255,445,525,903
7,2,2,banana,recovery,159.165,21.33,33.85,101.3,148.89,26421,14389,253,442,523,903
7,2,2,banana,recovery,160.38,21.34,33.85,101.3,149.69,26403,14398,251,439,520,901
7,2,2,banana,recovery,161.595,21.33,33.85,101.29,149.29,26411,14390,250,437,517,900
7,2,2,banana,recovery,162.81,21.33,33.83,101.29,149.82,26412,14388,248,434,515,899
7,2,2,banana,recovery,164.025,21.33,33.83,101.3,150.09,26381,14390,247,431,512,897
7,2,2,banana,recovery,165.24,21.32,33.82,101.3,150.49,26470,14392,246,428,510,894
7,2,2,banana,recovery,166.455,21.3,33.8,101.29,151.31,26383,14387,245,426,507,894
7,2,2,banana,recovery,167.67,21.3,33.79,101.3,151.58,26368,14378,244,424,505,891
7,2,2,banana,recovery,168.885,21.3,33.78,101.3,151.45,26377,14384,242,422,503,891
7,2,2,banana,recovery,170.1,21.3,33.76,101.31,151.72,26373,14381,240,420,500,889
7,2,2,banana,recovery,171.315,21.28,33.76,101.3,152.41,26414,14376,240,418,498,888
7,2,2,banana,recovery,172.53,21.28,33.76,101.31,152.13,26400,14378,238,415,496,887
7,2,2,banana,recovery,173.745,21.27,33.76,101.31,153.11,26378,14369,237,414,493,885
7,2,2,banana,recovery,174.96,21.26,33.75,101.3,152.97,26364,14373,236,411,491,883
7,2,2,banana,recovery,176.175,21.26,33.73,101.3,153.39,26385,14368,236,409,489,884
7,2,2,banana,recovery,177.39,21.25,33.73,101.3,153.39,26383,14374,236,408,488,883
7,2,2,banana,recovery,178.605,21.24,33.71,101.29,153.67,26344,14369,236,406,485,882
7,2,2,banana,recovery,179.82,21.24,33.72,101.29,153.53,26348,14372,235,405,484,880
7,2,2,banana,outside_protocol,181.035,21.24,33.69,101.3,153.95,26372,14369,235,403,482,881
7,2,2,banana,outside_protocol,182.25,21.23,33.69,101.31,154.24,26358,14363,234,401,480,880
7,2,2,banana,outside_protocol,183.465,21.23,33.68,101.29,153.53,26357,14359,233,400,478,879
7,2,2,banana,outside_protocol,184.68,21.23,33.69,101.29,153.95,26342,14365,233,398,476,878
7,2,2,banana,outside_protocol,185.895,21.23,33.67,101.29,153.53,26313,14361,232,396,475,877
8,3,2,banana,baseline,0,20.92,33.6,101.28,166.17,28620,14349,205,303,374,840
8,3,2,banana,baseline,1.215,20.92,33.57,101.28,165.84,28607,14357,205,302,373,840
8,3,2,banana,baseline,2.43,20.93,33.59,101.28,165.51,28590,14347,204,302,372,840
8,3,2,banana,baseline,3.645,20.92,33.6,101.28,165.68,28590,14353,203,302,372,839
8,3,2,banana,baseline,4.86,20.93,33.59,101.28,166.5,28619,14355,204,302,372,838
8,3,2,banana,baseline,6.075,20.92,33.58,101.28,166.17,28662,14353,203,302,373,839
8,3,2,banana,baseline,7.29,20.92,33.59,101.28,166.67,28615,14354,203,301,372,839
8,3,2,banana,baseline,8.505,20.92,33.57,101.28,167.17,28640,14354,202,302,372,838
8,3,2,banana,baseline,9.72,20.92,33.55,101.28,167.84,28635,14353,202,302,373,838
8,3,2,banana,baseline,10.935,20.92,33.54,101.28,167.33,28672,14359,202,301,372,839
8,3,2,banana,baseline,12.15,20.91,33.53,101.27,167.5,28651,14351,202,301,372,838
8,3,2,banana,baseline,13.365,20.91,33.53,101.28,166.5,28700,14349,202,301,372,839
8,3,2,banana,baseline,14.58,20.9,33.52,101.28,168,28670,14357,200,301,371,839
8,3,2,banana,baseline,15.795,20.9,33.54,101.28,167.33,28702,14358,200,301,372,838
8,3,2,banana,baseline,17.01,20.9,33.53,101.28,167,28703,14352,199,300,371,839
8,3,2,banana,baseline,18.225,20.89,33.54,101.28,166.67,28692,14357,198,300,370,839
8,3,2,banana,baseline,19.44,20.89,33.53,101.28,166.83,28719,14357,198,300,370,839
8,3,2,banana,baseline,20.655,20.89,33.55,101.28,166.83,28710,14355,197,300,370,838
8,3,2,banana,baseline,21.87,20.89,33.57,101.28,166.17,28717,14349,197,300,371,838
8,3,2,banana,baseline,23.085,20.88,33.56,101.28,166.5,28748,14350,196,300,370,839
8,3,2,banana,baseline,24.3,20.88,33.56,101.28,166.67,28763,14353,196,299,370,839
8,3,2,banana,baseline,25.515,20.88,33.58,101.28,166.83,28752,14358,198,299,369,839
8,3,2,banana,baseline,26.73,20.88,33.58,101.28,167.67,28747,14356,196,299,369,839
8,3,2,banana,baseline,27.945,20.87,33.58,101.27,166.5,28785,14349,197,298,369,838
8,3,2,banana,baseline,29.16,20.88,33.58,101.28,166.83,28773,14352,196,298,368,839
8,3,2,banana,exposure,30.375,20.86,33.57,101.27,166.34,28832,14354,196,298,368,838
8,3,2,banana,exposure,31.59,20.88,33.58,101.28,168,28987,14352,198,298,368,839
8,3,2,banana,exposure,32.805,20.87,33.59,101.28,166.01,28764,14358,197,301,370,846
8,3,2,banana,exposure,34.02,20.88,33.68,101.28,159.22,28719,14359,242,322,386,939
8,3,2,banana,exposure,35.235,20.89,33.82,101.28,152.13,28578,14378,286,348,404,971
8,3,2,banana,exposure,36.45,20.89,34.03,101.27,146.16,28499,14388,319,372,420,983
8,3,2,banana,exposure,37.665,20.9,34.3,101.28,140.52,28333,14403,342,393,435,988
8,3,2,banana,exposure,38.88,20.9,34.54,101.28,136.29,28157,14411,365,410,452,991
8,3,2,banana,exposure,40.095,20.91,34.76,101.28,132.73,27991,14428,382,428,468,992
8,3,2,banana,exposure,41.31,20.91,34.99,101.28,129.64,27871,14435,395,442,481,995
8,3,2,banana,exposure,42.525,20.92,35.21,101.27,126.99,27885,14452,406,456,494,995
8,3,2,banana,exposure,43.74,20.92,35.42,101.27,125.85,27680,14471,414,469,506,996
8,3,2,banana,exposure,44.955,20.93,35.63,101.28,124.81,27591,14477,420,479,517,996
8,3,2,banana,exposure,46.17,20.93,35.79,101.27,123.25,27511,14491,424,488,527,998
8,3,2,banana,exposure,47.385,20.94,35.95,101.27,122.44,27473,14503,426,496,536,997
8,3,2,banana,exposure,48.6,20.95,36.08,101.27,121.82,27462,14503,429,504,542,997
8,3,2,banana,exposure,49.815,20.96,36.24,101.28,121.38,27420,14510,430,510,550,997
8,3,2,banana,exposure,51.03,20.97,36.35,101.28,120.68,27354,14519,430,517,556,997
8,3,2,banana,exposure,52.245,20.98,36.48,101.28,120.16,27398,14533,430,522,562,997
8,3,2,banana,exposure,53.46,20.98,36.61,101.28,120.33,27393,14533,431,527,568,998
8,3,2,banana,exposure,54.675,20.99,36.72,101.28,120.42,27343,14539,432,532,574,998
